x0,x1,x2,x3,article,y
-64.4212799170661,7.938042280679032,-1.40499672522794,0.39615131486671284,Q243RA,5.6884951318601225
-31.579324591281267,-223.61761667618393,-0.6342190763714946,-2.239978592693735,N4517AS,5.0717827660888455
171.88487616259687,54.57200890180345,0.7542374249252111,2.1808785488092424,Q243RA,12.358217319925657
-97.76381328041458,-2.054600558060943,0.47407529579501656,0.40974593686241156,Q243RA,7.4034464567766305
-48.70111439655089,19.657837939350333,-0.7912773588199012,-0.9635387833709868,L134QS,5.89164543929204
102.66085591052321,-69.01499461761244,-0.31566185486444387,-2.0336513934342153,M375AZ,6.693430071963494
115.84347679282914,60.23018246301983,-0.2211200990272782,-1.7463724032472667,M145RS,7.477292411658075
136.3058526104695,46.247785827505766,-1.6776837951711516,-2.073910852528261,M145RS,10.142633078159154
-42.67992769452383,-27.3057239579012,-0.29854543188615845,0.052183036777496916,Q243RA,7.6600216452543455
33.033571676489345,-75.11519188387766,1.1615880211577143,2.589804308259972,N4517AS,8.73001134529466
-8.148795766417658,-11.341193201275711,-0.23330335784151932,-2.0917442310897254,Q243RA,5.62880146102262
194.34061782963045,5.798537684400159,0.18640365976217177,-0.2489513404323069,M145RS,12.162679351334248
267.23404955984256,-15.111608529008977,0.4904588500123123,1.2690183256457017,N537LQ,18.39729147169797
82.51271474556462,40.57817380918904,0.6875824369485509,2.4761977548066803,L134QS,10.355903863114701
48.5996034769573,-118.5233840655616,0.46975689103679735,-0.5765610296899859,N4517AS,6.005258891024527
-56.40655154169904,111.10116330361835,0.07439841313964,-1.061616706638392,N4517AS,5.51368884524532
53.38932933126124,227.19795303747304,-1.0221951800764897,3.1893677761110246,N4517AS,11.499106018402363
44.79847054543971,53.829108818668516,0.27565193102062474,-0.30503960852021406,M145RS,6.102674515758461
113.68470748178254,-93.07011615696481,-1.264139054147836,-2.640578976013518,L134QS,6.592286583052307
-199.45731862127954,5.735826511644115,-0.08560596575076052,-0.7411455525312198,L134QS,8.538453429028017
-58.46548446518385,-34.5705121433473,1.1132543138401454,2.182537915041719,N537LQ,8.565872002003928
-23.360501213426826,-10.079879095186,-1.429036709628615,-1.3747634177645014,N4517AS,6.0068768749459585
-61.61813644645082,128.0334459349268,-1.6612217598625356,-1.392648231534006,L134QS,4.582906251687493
23.40800194625972,-136.3086222733512,-0.7229988730148369,-5.135968516872708,L134QS,1.55187656841521
124.89967308004839,-118.70161003577235,-0.5380125780967868,-2.647887260804274,N537LQ,7.570763056181577
67.3195683471869,86.56259247899226,0.7003885503243644,0.8746008556659918,L134QS,8.332190857079386
-126.23236342284423,43.18898837963946,-1.067633838059887,-0.8903523257788003,M145RS,7.901583269131871
76.44387854222728,26.87162928575233,1.541620413208724,0.3943728108561406,L134QS,9.982142977952247
-125.16028606494191,29.66044990310497,-0.003086662755908286,-0.3523393651884692,M375AZ,4.959625524246179
-35.776865474468764,92.87738440600658,-1.155687316807928,-0.7356819313072747,M145RS,6.689246259629721
-163.51213192608392,-17.383810150148193,1.3767315362658097,1.636830155123122,M145RS,11.095441845299131
-5.755578421900681,114.46560414018788,0.17070078613400175,0.6495602877494927,N537LQ,8.830345635463713
-179.75522430296542,137.0884044724348,1.637243658441469,1.0561336132382793,N537LQ,10.77718850522904
-13.432694562132975,-80.05917959052556,-1.44406512147335,-2.3679408641198236,N4517AS,4.086386054538323
87.2756462200991,-81.78630764136057,1.267422586999196,1.4922969719659724,L134QS,9.652359829451926
-139.96479191476703,-217.93372347511638,2.1282188623551064,1.5578766472579684,Q243RA,8.773189578904722
-98.01432904797684,15.374023581673669,-0.2949084410176012,-0.5702356988292914,Q243RA,6.585445034443808
-105.05889412749143,-160.83427606008414,-0.4954204293553629,-2.5932423384626753,Q243RA,5.891071838315511
17.19567964979567,-109.65100263719387,-1.0380272034965563,-1.3076132625413233,N4517AS,5.652216706689009
-70.11463803180746,36.66329809076059,1.612756201490428,1.9624305757589988,N537LQ,10.14725516534063
47.54544205789538,11.862436359870067,-1.1975158612702625,0.04087174932506343,M375AZ,5.583196186826491
-25.385124322101277,5.224512852496847,0.48845087842580487,-0.7175432579469596,M145RS,8.448371861257513
57.319957276618574,129.20979568222285,1.317452003750043,2.454581451912716,M145RS,10.316022766786237
-71.92459690197572,-83.86610977767887,-0.5405963973636333,-1.6308421280952494,M145RS,5.051914394753936
-87.73139248290734,114.62535148970281,-0.2467396138172863,0.42380101094210554,N537LQ,8.235814025636543
-82.7755444819242,-45.17430179000461,-0.7835912395454933,-3.037681166004213,N537LQ,2.791922719893174
24.81695963524142,-14.312586850721443,1.388601752740655,1.0089596766175395,L134QS,8.318712244355448
-12.898720079979173,112.76989421937616,-0.6795612953832616,1.5402560824343157,L134QS,10.014530185348342
-70.48784635397064,107.39694940714304,-0.059460247890532655,1.4197374602992965,L134QS,6.980718423889931
-63.54802114455702,143.36459011778928,0.8364692541721647,1.5229478894605257,N4517AS,6.818441608424543
98.90049911347342,-32.66561018188464,1.1375958465389293,2.40561084655232,L134QS,10.576587022839664
179.56346750179952,2.2445811192545695,0.771862722466116,2.7983471616471554,N537LQ,14.18647444928629
68.00159460071119,-134.23594314480374,0.45401324410776317,-1.6908975529690875,M375AZ,5.428478640388278
24.179510127839563,-74.85643126133176,1.3968066447283072,1.5080064102892459,L134QS,10.036768888720054
223.93590834451254,-135.10694999457132,-0.5113172986746821,-1.8893189457958306,M145RS,12.983067393529119
93.21453957182953,109.43279897119244,0.09971410962259576,1.2712238535614684,N537LQ,11.688425668152327
57.501203147922396,-10.446018306714716,1.8268491119879176,0.700666546753945,Q243RA,8.947453517638705
-14.448230664583079,89.65543397259516,-0.11485109820984526,0.03546204444018464,N537LQ,7.607420473998283
-87.50968184355604,-48.953490978866,1.134100908368824,0.7527155708306087,M145RS,9.52035787384817
