x0,x1,x2,x3,article,y
104.94083450906697,64.42596144593486,0.2881225536533994,3.94508603153791,M145RS,12.015715059657342
-168.31901863560844,115.60180998371725,-0.43114017466785015,-0.5130144627404164,N4517AS,8.916272204470452
-80.49596286047877,-258.0401689489554,-0.10553627239158939,-2.5678022555038513,N4517AS,4.674804697205744
93.67407174840838,-0.23344281062173855,-0.8672151430554783,-1.4788186056958352,M145RS,6.298747823743963
56.238972084643436,-115.40846690223046,-0.3628710632638062,-0.927154298619929,M375AZ,5.727960406566109
63.455829525723985,71.64262074983215,-1.533931832616674,-0.7416217038284686,N4517AS,7.2008511753727165
105.26297731027587,-94.06326035748509,2.0412286970202675,0.46529214721532597,L134QS,10.536148103613822
-14.841299969892216,66.19319253675073,1.1148173901337453,0.35413945019477744,Q243RA,6.485568692247205
-18.49496536279778,89.29702868157658,-0.6803763353877603,-0.02768112337951542,L134QS,6.55973869422338
-43.94473391750889,74.21069848170274,0.255589834994536,0.20534199553995902,M145RS,7.247466253966385
36.33440166827076,-112.8999305435111,0.07165798339532282,-1.7048657172347828,M145RS,6.542050519290192
24.318265653151983,-6.470135676769197,0.8375173148712285,1.6924234454039024,N4517AS,9.433678540435361
58.202549810571156,-143.35231782757387,-0.2794562996863412,-2.233300581690951,N537LQ,6.238888926263887
60.27866136442888,22.79816106262282,-0.35994158931756215,0.08520139744713379,Q243RA,7.104339600101961
26.078468378020265,-103.81548029999163,-0.08637118372060781,0.9325768582364735,N4517AS,8.876299240858538
-33.77700456722205,122.35034023723234,0.8869445421300571,2.102711800362356,M375AZ,7.024988311090464
-37.371395844698554,-222.4406356169796,0.3811032236979333,-1.9649766583175112,N4517AS,5.242962600192451
-148.08324915253706,27.303385063579487,1.1144342560620069,4.027798305784986,M375AZ,11.083462002087883
143.90537838223958,-76.4937944263655,0.3138199175860239,0.02434842114041391,M145RS,11.123611943069335
-26.813887473706423,91.9103811413588,-0.492810337046569,0.420611569538401,M375AZ,5.536312800596044
-118.98639898251682,-92.88859769189301,-0.41391797807292585,-3.152687469046917,N537LQ,4.164911656723156
97.77641823451606,68.54183727759332,-0.6618161444246711,-0.4561907489296475,Q243RA,9.728780607926849
-213.8274650367626,116.62843033556499,1.1167428787561804,1.5506249987880842,Q243RA,12.249361587109977
-76.59504713188345,-33.08279663683419,0.5373383540312081,-0.8928489037885976,M145RS,6.925964397122547
-36.99782248575529,-60.08524640427944,0.028595766099374302,-0.107806160495037,N4517AS,6.906888867791316
-87.3897007109392,196.43180828443303,0.6581619527083115,1.1697114277525456,N537LQ,7.335480364141139
79.75676223648063,-40.17441575409901,1.6235134688473274,0.9013010903232759,N537LQ,8.689239914469226
25.656943600381155,13.15184726767783,0.5632638178898912,-0.7937974302076297,L134QS,8.821852076612835
100.99973321666616,216.6803567822992,-1.608051857239046,0.4677433934723233,M145RS,10.574005690213802
-53.56193787146518,-149.05770757496643,-1.3776224971733997,-2.4973446539519455,M375AZ,2.017922208555529
-27.185713155595266,56.63788246832067,-1.4961036398678487,-1.03852759762221,N4517AS,7.245702120028529
288.02080413435135,-11.173081022171651,-2.4153705007366635,-2.556964624685665,Q243RA,17.58196702715626
62.82309276214006,22.498127429472227,-0.37174417569604656,0.9228854470808336,N4517AS,10.299617080362786
-65.25957009409863,50.52529991840097,1.4073937623268358,2.6409274397518674,N4517AS,10.317400247624903
-23.27509993330986,-83.02314060937267,0.29295162685890525,-0.20708745360759612,N537LQ,5.839606980549846
28.57570869806039,43.108045285777294,0.2055278512575842,-0.9512756035404558,N537LQ,6.410337576686203
-90.18114496496118,13.327317490360386,-0.46084476675193903,-0.07271307290752244,L134QS,6.245581899197003
102.7010142391035,-3.9821999668346284,0.8318899292888188,0.019499524976391736,N4517AS,9.22862808847928
-28.16800137879597,-132.89729275906524,-0.9565116620165701,-3.1676555840083047,N4517AS,4.041657331214349
47.65861405413517,75.45178641286492,-0.5963393019679779,0.8313412720340457,Q243RA,8.353972133658747
33.59000288940713,176.7141096697784,-0.5535837726980873,1.9030992472347297,L134QS,8.81078345564822
107.02820003519268,22.279087408865404,1.180852762425874,1.5979593566580006,M145RS,11.908399414235028
-64.67751315084757,21.20653916911203,1.0831642743309313,1.6311620465144698,N537LQ,9.891288770552356
